"ALU_NOVAMATRICULA","ALU_ANO_EVASA","ALU_PERIODO_EVASAO","MAT_TUR_DIS_DISCIPLINA","DISCIPLINA","CREDITOS","MAT_MEDIA_FINAL"
"cebd0b2061d64939380dcc2df284606f",2015,2,1411168,"Programação II",4,9.2
"cebd0b2061d64939380dcc2df284606f",2015,2,1109113,"Matemática Discreta",4,7.3
"cebd0b2061d64939380dcc2df284606f",2015,2,1109053,"Cálculo Diferencial e Integral II",4,7
"cebd0b2061d64939380dcc2df284606f",2015,2,1108089,"Fundamentos de Física Clássica",4,7.3
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1307151,"Leitura e Produção de Textos",4,7
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411174,"Introdução à Computação",4,5.2
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.6
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411167,"Programação I",4,5
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411180,"Laboratório de Programação I",4,5
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1109103,"Cálculo Diferencial e Integral I",4,7
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411168,"Programação II",4,5
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1108089,"Fundamentos de Física Clássica",4,5.8
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411170,"Teoria dos Grafos",2,6.2
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1411181,"Laboratório de Programação II",4,5
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1109053,"Cálculo Diferencial e Integral II",4,5
"230cd9555834d0c9dd6a7ef1235607cd",2015,1,1109113,"Matemática Discreta",4,7.4
"09b9a1b335be033c236add2ba699c13f",2015,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6
"09b9a1b335be033c236add2ba699c13f",2015,2,1411167,"Programação I",4,7
"09b9a1b335be033c236add2ba699c13f",2015,2,1411180,"Laboratório de Programação I",4,7
"09b9a1b335be033c236add2ba699c13f",2015,2,1411174,"Introdução à Computação",4,8.4
"09b9a1b335be033c236add2ba699c13f",2015,2,1307151,"Leitura e Produção de Textos",4,8.7
"09b9a1b335be033c236add2ba699c13f",2015,2,1109113,"Matemática Discreta",4,5.9
"09b9a1b335be033c236add2ba699c13f",2015,2,1109103,"Cálculo Diferencial e Integral I",4,7.6
"09b9a1b335be033c236add2ba699c13f",2015,2,1411170,"Teoria dos Grafos",2,6
"09b9a1b335be033c236add2ba699c13f",2015,2,1411168,"Programação II",4,7.8
"09b9a1b335be033c236add2ba699c13f",2015,2,1411181,"Laboratório de Programação II",4,5.9
"09b9a1b335be033c236add2ba699c13f",2015,2,1108089,"Fundamentos de Física Clássica",4,6.6
"09b9a1b335be033c236add2ba699c13f",2015,2,1109053,"Cálculo Diferencial e Integral II",4,5
"0402a824ba0c87f73209cdb49b5072be",2016,1,1108089,"Fundamentos de Física Clássica",4,8
"0402a824ba0c87f73209cdb49b5072be",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.7
"0402a824ba0c87f73209cdb49b5072be",2016,1,1109053,"Cálculo Diferencial e Integral II",4,7.3
"0402a824ba0c87f73209cdb49b5072be",2016,1,1109103,"Cálculo Diferencial e Integral I",4,5
"0402a824ba0c87f73209cdb49b5072be",2016,1,1109113,"Matemática Discreta",4,7.3
"0402a824ba0c87f73209cdb49b5072be",2016,1,1307151,"Leitura e Produção de Textos",4,7.8
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411167,"Programação I",4,8.8
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411168,"Programação II",4,7.1
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411170,"Teoria dos Grafos",2,7.3
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411174,"Introdução à Computação",4,7.1
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411180,"Laboratório de Programação I",4,8.8
"0402a824ba0c87f73209cdb49b5072be",2016,1,1411181,"Laboratório de Programação II",4,6
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1108089,"Fundamentos de Física Clássica",4,7.2
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,5.2
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1109053,"Cálculo Diferencial e Integral II",4,5
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1109103,"Cálculo Diferencial e Integral I",4,6.9
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1109113,"Matemática Discreta",4,5.6
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1307151,"Leitura e Produção de Textos",4,7
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411167,"Programação I",4,5.7
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411168,"Programação II",4,7.3
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411170,"Teoria dos Grafos",2,8.5
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411174,"Introdução à Computação",4,7.4
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411180,"Laboratório de Programação I",4,6
"ae4c400fb2ce31f1ca95df328dae6d8f",2016,1,1411181,"Laboratório de Programação II",4,5
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1108089,"Fundamentos de Física Clássica",4,8.2
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,7
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1109103,"Cálculo Diferencial e Integral I",4,7.7
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1109113,"Matemática Discreta",4,5.1
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411167,"Programação I",4,7.1
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411174,"Introdução à Computação",4,5.8
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411170,"Teoria dos Grafos",2,7.1
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411168,"Programação II",4,5.7
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1307151,"Leitura e Produção de Textos",4,7.8
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411181,"Laboratório de Programação II",4,8.4
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1411180,"Laboratório de Programação I",4,7.5
"7600773b11d4ab6a7ae42c0a076b0a04",2016,1,1109053,"Cálculo Diferencial e Integral II",4,5
"075d778a8444ef224757557479320148",2015,1,1307151,"Leitura e Produção de Textos",4,9.6
"075d778a8444ef224757557479320148",2015,1,1411167,"Programação I",4,7.8
"075d778a8444ef224757557479320148",2015,1,1411174,"Introdução à Computação",4,6.2
"075d778a8444ef224757557479320148",2015,1,1411180,"Laboratório de Programação I",4,5.4
"075d778a8444ef224757557479320148",2015,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,5
"075d778a8444ef224757557479320148",2015,1,1411181,"Laboratório de Programação II",4,9.3
"075d778a8444ef224757557479320148",2015,1,1109113,"Matemática Discreta",4,5
"075d778a8444ef224757557479320148",2015,1,1411168,"Programação II",4,5.7
"075d778a8444ef224757557479320148",2015,1,1109103,"Cálculo Diferencial e Integral I",4,5.2
"075d778a8444ef224757557479320148",2015,1,1411170,"Teoria dos Grafos",2,7
"075d778a8444ef224757557479320148",2015,1,1108089,"Fundamentos de Física Clássica",4,7
"075d778a8444ef224757557479320148",2015,1,1109053,"Cálculo Diferencial e Integral II",4,5.1
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.8
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1109103,"Cálculo Diferencial e Integral I",4,5.4
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411167,"Programação I",4,6.7
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411174,"Introdução à Computação",4,7.7
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1307151,"Leitura e Produção de Textos",4,7.5
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411180,"Laboratório de Programação I",4,6.7
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1108089,"Fundamentos de Física Clássica",4,6.3
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1109113,"Matemática Discreta",4,5.1
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411170,"Teoria dos Grafos",2,7.9
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411181,"Laboratório de Programação II",4,7.2
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1411168,"Programação II",4,7.5
"45f375fadefdb5d990bd452ad85fe35c",2016,1,1109053,"Cálculo Diferencial e Integral II",4,5.4
"d7348cb4360289899d5601b63b98214f",2015,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.1
"d7348cb4360289899d5601b63b98214f",2015,2,1307151,"Leitura e Produção de Textos",4,8.1
"d7348cb4360289899d5601b63b98214f",2015,2,1411167,"Programação I",4,7
"d7348cb4360289899d5601b63b98214f",2015,2,1411174,"Introdução à Computação",4,8.2
"d7348cb4360289899d5601b63b98214f",2015,2,1411180,"Laboratório de Programação I",4,7.1
"d7348cb4360289899d5601b63b98214f",2015,2,1109103,"Cálculo Diferencial e Integral I",4,5
"d7348cb4360289899d5601b63b98214f",2015,2,1411168,"Programação II",4,7
"d7348cb4360289899d5601b63b98214f",2015,2,1411170,"Teoria dos Grafos",2,7.5
"d7348cb4360289899d5601b63b98214f",2015,2,1411181,"Laboratório de Programação II",4,7.2
"d7348cb4360289899d5601b63b98214f",2015,2,1109113,"Matemática Discreta",4,5
"d7348cb4360289899d5601b63b98214f",2015,2,1108089,"Fundamentos de Física Clássica",4,5
"d7348cb4360289899d5601b63b98214f",2015,2,1109053,"Cálculo Diferencial e Integral II",4,5
"23db3422367b499e7edf07ea601263d3",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.5
"23db3422367b499e7edf07ea601263d3",2016,1,1109103,"Cálculo Diferencial e Integral I",4,7.1
"23db3422367b499e7edf07ea601263d3",2016,1,1109053,"Cálculo Diferencial e Integral II",4,5
"23db3422367b499e7edf07ea601263d3",2016,1,1411174,"Introdução à Computação",4,7.8
"23db3422367b499e7edf07ea601263d3",2016,1,1411180,"Laboratório de Programação I",4,7.2
"23db3422367b499e7edf07ea601263d3",2016,1,1411167,"Programação I",4,7
"23db3422367b499e7edf07ea601263d3",2016,1,1108089,"Fundamentos de Física Clássica",4,5.5
"23db3422367b499e7edf07ea601263d3",2016,1,1411168,"Programação II",4,7
"23db3422367b499e7edf07ea601263d3",2016,1,1411170,"Teoria dos Grafos",2,8
"23db3422367b499e7edf07ea601263d3",2016,1,1109113,"Matemática Discreta",4,6.1
"23db3422367b499e7edf07ea601263d3",2016,1,1411181,"Laboratório de Programação II",4,5.9
"23db3422367b499e7edf07ea601263d3",2016,1,1307151,"Leitura e Produção de Textos",4,6.5
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,7.3
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1109103,"Cálculo Diferencial e Integral I",4,6.5
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411167,"Programação I",4,7.9
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411180,"Laboratório de Programação I",4,8.5
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411174,"Introdução à Computação",4,8.8
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1307151,"Leitura e Produção de Textos",4,7.2
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1109053,"Cálculo Diferencial e Integral II",4,6.2
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411170,"Teoria dos Grafos",2,7.9
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1109113,"Matemática Discreta",4,8.5
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411181,"Laboratório de Programação II",4,9.1
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1411168,"Programação II",4,9.2
"5836c86843e985605b6a8057e9c8f3a6",2015,2,1108089,"Fundamentos de Física Clássica",4,8.1
"1a4b5d02314b3f74c17597406432434d",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,3.6
"1a4b5d02314b3f74c17597406432434d",2016,1,1411167,"Programação I",4,6.2
"1a4b5d02314b3f74c17597406432434d",2016,1,1411174,"Introdução à Computação",4,8.1
"1a4b5d02314b3f74c17597406432434d",2016,1,1411180,"Laboratório de Programação I",4,7
"1a4b5d02314b3f74c17597406432434d",2016,1,1307151,"Leitura e Produção de Textos",4,8
"1a4b5d02314b3f74c17597406432434d",2016,1,1109103,"Cálculo Diferencial e Integral I",4,5.1
"1a4b5d02314b3f74c17597406432434d",2016,1,1109035,"Álgebra Vetorial e Geometria Analítica",4,8.8
"1a4b5d02314b3f74c17597406432434d",2016,1,1109053,"Cálculo Diferencial e Integral II",4,5.5
"1a4b5d02314b3f74c17597406432434d",2016,1,1109113,"Matemática Discreta",4,6
"1a4b5d02314b3f74c17597406432434d",2016,1,1411168,"Programação II",4,7.6
"1a4b5d02314b3f74c17597406432434d",2016,1,1411181,"Laboratório de Programação II",4,8.5
"1a4b5d02314b3f74c17597406432434d",2016,1,1108089,"Fundamentos de Física Clássica",4,6.3
"1a4b5d02314b3f74c17597406432434d",2016,1,1411170,"Teoria dos Grafos",2,8.8
"79966b7f0edea5f456c279e3c1120678",2015,2,1109035,"Álgebra Vetorial e Geometria Analítica",4,6.7
"79966b7f0edea5f456c279e3c1120678",2015,2,1307151,"Leitura e Produção de Textos",4,7.1
"79966b7f0edea5f456c279e3c1120678",2015,2,1411167,"Programação I",4,7.4
"79966b7f0edea5f456c279e3c1120678",2015,2,1411174,"Introdução à Computação",4,5.7
"79966b7f0edea5f456c279e3c1120678",2015,2,1411180,"Laboratório de Programação I",4,7.7
"79966b7f0edea5f456c279e3c1120678",2015,2,1109103,"Cálculo Diferencial e Integral I",4,5.2
"79966b7f0edea5f456c279e3c1120678",2015,2,1411170,"Teoria dos Grafos",2,8.7
"79966b7f0edea5f456c279e3c1120678",2015,2,1411181,"Laboratório de Programação II",4,5.8
"79966b7f0edea5f456c279e3c1120678",2015,2,1411168,"Programação II",4,7.5
"79966b7f0edea5f456c279e3c1120678",2015,2,1109113,"Matemática Discreta",4,5
"79966b7f0edea5f456c279e3c1120678",2015,2,1109053,"Cálculo Diferencial e Integral II",4,5.1
"79966b7f0edea5f456c279e3c1120678",2015,2,1108089,"Fundamentos de Física Clássica",4,5.1
